"CVE ID","CVE Description","Assigned CWE ID","claude_Agreement","claude_Confidence","claude_Rationale","claude_ResponseFile","gemini_Agreement","gemini_Confidence","gemini_Rationale","gemini_ResponseFile"
"CVE-2024-37848","SQL Injection vulnerability in Online-Bookstore-Project-In-PHP allows a local attacker to execute arbitrary code via the admin_delete.php component","CWE-89","Yes","0.95","","claude_response_20240721_203504.json","","","","gemini_error_20240721_203519.txt"
"CVE-2024-37802","CodeProjects Health Care hospital Management System was discovered to contain a SQL injection vulnerability in the Patient Info module via the searvalu parameter","CWE-89","Yes","0.95","","claude_response_20240721_203504.json","","","","gemini_error_20240721_203519.txt"
"CVE-2024-37800","CodeProjects Restaurant Reservation System was discovered to contain a reflected cross-site scripting XSS vulnerability via the Date parameter at index.php","CWE-79","Yes","0.95","","claude_response_20240721_203504.json","","","","gemini_error_20240721_203519.txt"
"CVE-2024-37764","MachForm up to version is affected by an authenticated stored cross-site scripting","CWE-79","Yes","0.95","","claude_response_20240721_203504.json","","","","gemini_error_20240721_203519.txt"
"CVE-2024-37622","Xinhu RockOA was discovered to contain a reflected cross-site scripting XSS vulnerability via the num parameter at flow/flow.php","CWE-79","Yes","0.95","","claude_response_20240721_203504.json","","","","gemini_error_20240721_203519.txt"
"CVE-2024-37569","An issue was discovered on Mitel through and through devices A command injection vulnerability exists in the hostname parameter taken in by the provis.html endpoint The provis.html endpoint performs no sanitization on the hostname parameter sent by an authenticated user which is subsequently written to disk During boot the hostname parameter is executed as part of a series of shell commands Attackers can achieve remote code execution in the root context by placing shell metacharacters in the hostname parameter","CWE-77","Yes","0.95","","claude_response_20240721_203504.json","","","","gemini_error_20240721_203519.txt"
"CVE-2024-37014","Langflow through allows remote code execution if untrusted users are able to reach the POST endpoint and provide a Python script","CWE-94","Yes","0.95","","claude_response_20240721_203502.json","","","","gemini_error_20240721_203520.txt"
"CVE-2024-37633","TOTOLINK was discovered to contain a stack overflow via ssid in the function setWiFiGuestCfg","CWE-121","Yes","0.95","","claude_response_20240721_203502.json","","","","gemini_error_20240721_203520.txt"
"CVE-2024-37623","Xinhu RockOA was discovered to contain a reflected cross-site scripting XSS vulnerability via the kaoqin/tpl_kaoqin_locationchange.html component","CWE-79","Yes","0.95","","claude_response_20240721_203502.json","","","","gemini_error_20240721_203520.txt"
"CVE-2024-37741","OpenPLC through allows XSS via an SVG document as a profile picture","CWE-79","Yes","0.95","","claude_response_20240721_203502.json","","","","gemini_error_20240721_203520.txt"
"CVE-2024-35618","PingCAP TiDB was discovered to contain a NULL pointer dereference via the component SortedRowContainer","CWE-476","Yes","1.0","","claude_response_20240721_202812.json","Yes","0.9","","gemini_response_20240721_202820.json"
"CVE-2024-35080","An arbitrary file upload vulnerability in the method of inxedu allows attackers to execute arbitrary code via uploading a crafted jsp file","CWE-434","Yes","1.0","","claude_response_20240721_202820.json","Yes","0.9","","gemini_response_20240721_202826.json"
"CVE-2024-26932","In the Linux kernel the following vulnerability has been resolved usb typec tcpm fix double-free issue in tcpm_port_unregister_pd When unregister pd capabilitie in tcpm KASAN will capture below double free issue The root cause is the same capabilitiy will be kfreed twice the first time is kfreed by pd_capabilities_release and the second time is explicitly kfreed by tcpm_port_unregister_pd BUG KASAN double-free in Free of addr by task CPU PID Comm Not tainted Hardware name Freescale MEK DT Workqueue events_unbound deferred_probe_work_func Call","CWE-415","Yes","1.0","","claude_response_20240721_202835.json","Yes","0.9","","gemini_response_20240721_202841.json"
"CVE-2024-23534","An Unrestricted File-upload vulnerability in web component of Ivanti Avalanche before allows a remote authenticated attacker to execute arbitrary commands as SYSTEM","CWE-434","Yes","1.0","","claude_response_20240721_202925.json","Yes","0.9","","gemini_response_20240721_202930.json"
"CVE-2024-33631","Improper Neutralization of Input During Web Page Generation Cross-site Scripting vulnerability in Piotnet Piotnet Addons For Elementor Pro allows Stored XSS.This issue affects Piotnet Addons For Elementor Pro from n/a through","CWE-79","Yes","1.0","","claude_response_20240721_203019.json","Yes","0.9","","gemini_response_20240721_203024.json"
"CVE-2024-33306","SourceCodester Laboratory Management System is vulnerable to Cross Site Scripting XSS via First Name parameter in Create User","CWE-79","Yes","1.0","","claude_response_20240721_203019.json","Yes","0.9","","gemini_response_20240721_203024.json"
"CVE-2024-33748","Cross-site scripting XSS vulnerability in the search function in Maven net.mingsoft MS Basic and earlier","CWE-79","Yes","1.0","","claude_response_20240721_203019.json","Yes","0.9","","gemini_response_20240721_203024.json"
"CVE-2024-33345","D-Link was found to contain a Null-pointer dereference in the main function of upload_firmware.cgi which allows remote attackers to cause a Denial of Service DoS via a crafted input","CWE-476","Yes","1.0","","claude_response_20240721_203034.json","Yes","0.9","","gemini_response_20240721_203039.json"
"CVE-2024-27575","INOTEC Sicherheitstechnik WebServer allows a remote attacker to read arbitrary files via absolute path traversal such as with the cgi-bin/display?file=/etc/passwd URI","CWE-22","Yes","1.0","","claude_response_20240721_203231.json","Yes","0.9","","gemini_response_20240721_203236.json"
"CVE-2024-40540","my-springsecurity-plus before was discovered to contain a SQL injection vulnerability via the dataScope parameter at api/dept","CWE-89","Yes","1.0","","claude_response_20240721_203248.json","Yes","0.9","The description points to a SQL injection vulnerability via a specific parameter. This aligns well with CWE-89 (Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')).","gemini_response_20240721_203254.json"
"CVE-2024-40492","Cross Site Scripting vulnerability in Heartbeat Chat allows a remote attacker to execute arbitrary code via the setname function","CWE-79","Yes","1.0","","claude_response_20240721_203248.json","Yes","0.9","The description mentions XSS via the 'setname' function, indicating a possible vulnerability in how user input is handled during web page generation. This aligns with CWE-79 (Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')).","gemini_response_20240721_203254.json"
"CVE-2021-47295","In the Linux kernel the following vulnerability has been resolved net sched fix memory leak in tcindex_partial_destroy_work Syzbot reported memory leak in tcindex_set_parms The problem was in non-freed perfect hash in tcindex_partial_destroy_work In tcindex_set_parms new tcindex_data is allocated and some fields from old one are copied to new one but not the perfect hash Since tcindex_partial_destroy_work is the destroy function for old tcindex_data we need to free perfect hash to avoid memory leak","CWE-400","Yes","0.95","","claude_response_20240721_202514.json","Yes","0.95","The description clearly indicates a memory leak issue where allocated memory is not freed properly, aligning perfectly with CWE-400 (Resource Exhaustion).","gemini_response_20240721_202520.json"
"CVE-2021-47324","In the Linux kernel the following vulnerability has been resolved watchdog Fix possible use-after-free in wdt_startup This module's remove path calls del_timer However that function does not wait until the timer handler finishes This means that the timer handler may still be running after the driver's remove function has finished which would result in a use-after-free Fix by calling del_timer_sync which makes sure the timer handler has finished and unable to re-schedule itself","CWE-416","Yes","0.95","","claude_response_20240721_202514.json","Yes","0.95","The description clearly identifies a use-after-free vulnerability due to asynchronous timer handling. This aligns perfectly with CWE-416 (Use After Free), where a resource is accessed after being freed, leading to potential crashes or code execution.","gemini_response_20240721_202520.json"
"CVE-2021-47323","In the Linux kernel the following vulnerability has been resolved watchdog Fix possible use-after-free in wdt_turnoff This module's remove path calls del_timer However that function does not wait until the timer handler finishes This means that the timer handler may still be running after the driver's remove function has finished which would result in a use-after-free Fix by calling del_timer_sync which makes sure the timer handler has finished and unable to re-schedule itself","CWE-416","Yes","0.95","","claude_response_20240721_202514.json","Yes","0.95","Similar to CVE-2021-47324, the description identifies a use-after-free vulnerability due to asynchronous timer handling. This aligns perfectly with CWE-416 (Use After Free), where accessing a freed resource can lead to unpredictable behavior.","gemini_response_20240721_202520.json"
"CVE-2020-27478","Cross Site Scripting vulnerability found in Simplcommerce thru allows a remote attacker to execute arbitrary code via a crafted script to the search bar feature","CWE-79","Yes","0.95","","claude_response_20240721_202534.json","Yes","0.95","","gemini_response_20240721_202539.json"
"CVE-2022-42974","In Kostal PIKO MP plus HMI OEM p the web application for the Solar Panel is vulnerable to a Stored Cross-Site Scripting XSS attack on file.bootloader.upload.html The application fails to sanitize the parameter filename in a POST request to file.bootloader.upload.html for a system update thus allowing one to inject HTML and/or JavaScript on the page that will then be processed and stored by the application Any subsequent requests to pages that retrieve the malicious content will automatically exploit the vulnerability on the victim's browser This also happens because the tag is loaded in the function innerHTML in the page HTML","CWE-79","Yes","0.95","","claude_response_20240721_202548.json","Yes","0.95","","gemini_response_20240721_202556.json"
"CVE-2022-26582","PAX device with can allow an attacker to gain root access through command injection in systool client The attacker must have shell access to the device in order to exploit this vulnerability","CWE-20","Yes","0.95","","claude_response_20240721_202548.json","Yes","0.95","","gemini_response_20240721_202556.json"
"CVE-2022-26580","PAX device with can allow the execution of specific command injections on selected binaries in the ADB daemon shell service The attacker must have physical USB access to the device in order to exploit this vulnerability","CWE-78","Yes","0.95","","claude_response_20240721_202548.json","Yes","0.95","","gemini_response_20240721_202556.json"
"CVE-2022-3038","Use after free in Network Service in Google Chrome prior to allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page","CWE-416","Yes","0.95","","claude_response_20240721_202548.json","Yes","0.95","","gemini_response_20240721_202556.json"
"CVE-2022-48754","In the Linux kernel the following vulnerability has been resolved phylib fix potential use-after-free Commit phylib Add device reset GPIO support added call to phy_device_reset(phydev after the put_device call in phy_detach The comment before the put_device call says that the phydev might go away with put_device Fix potential use-after-free by calling phy_device_reset before put_device","CWE-416","Yes","0.95","","claude_response_20240721_202602.json","Yes","0.95","","gemini_response_20240721_202609.json"
"CVE-2022-48670","In the Linux kernel the following vulnerability has been resolved peci cpu Fix use-after-free in adev_release When auxiliary_device_add returns an error auxiliary_device_uninit is called which causes refcount for device to be decremented and release callback will be triggered Because adev_release re-calls auxiliary_device_uninit it will cause use-after-free WARNING CPU PID at refcount_t underflow use-after-free","CWE-416","Yes","0.95","","claude_response_20240721_202602.json","Yes","0.95","","gemini_response_20240721_202609.json"
"CVE-2022-48666","In the Linux kernel the following vulnerability has been resolved scsi core Fix a use-after-free There are two exit_cmd_priv implementations Both implementations use resources associated with the SCSI host Make sure that these resources are still available when exit_cmd_priv is called by waiting inside scsi_remove_host until the tag set has been freed This commit fixes the following use-after-free BUG KASAN use-after-free in ib_srp Read of size at addr by task Call","CWE-416","Yes","0.95","","claude_response_20240721_202602.json","Yes","0.95","","gemini_response_20240721_202609.json"
"CVE-2022-48637","In the Linux kernel the following vulnerability has been resolved bnxt prevent skb UAF after handing over to PTP worker When reading the timestamp is required bnxt_tx_int hands over the ownership of the completed skb to the PTP worker The skb should not be used afterwards as the worker may run before the rest of our code and free the skb leading to a use-after-free Since dev_kfree_skb_any accepts NULL make the loss of ownership more obvious and set skb to NULL","CWE-416","Yes","0.95","","claude_response_20240721_202602.json","Yes","0.95","","gemini_response_20240721_202609.json"
"CVE-2019-1213","A memory corruption vulnerability exists in the Windows Server DHCP service when an attacker sends specially crafted packets to a DHCP server An attacker who successfully exploited the vulnerability could run arbitrary code on the DHCP server To exploit the vulnerability an attacker could send a specially crafted packet to a DHCP server The security update addresses the vulnerability by correcting how DHCP servers handle network packets","CWE-787","Yes","0.95","","claude_response_20240721_202606.json","Yes","0.95","","gemini_response_20240721_202610.json"
"CVE-2019-1227","An information disclosure vulnerability exists when the Windows kernel improperly handles objects in memory An attacker who successfully exploited this vulnerability could obtain information to further compromise the users system To exploit this vulnerability an attacker would have to log on to an affected system and run a specially crafted application The vulnerability would not allow an attacker to execute code or to elevate user rights directly but it could be used to obtain information that could be used to try to further compromise the affected system The update addresses the vulnerability by correcting how the Windows kernel handles objects in memory","CWE-200","Yes","0.95","","claude_response_20240721_202605.json","Yes","0.95","The description explicitly mentions information disclosure due to improper object handling, making CWE-200 (Exposure of Sensitive Information to an Unauthorized Actor) a very accurate match.","gemini_response_20240721_202608.json"
"CVE-2015-2051","The D-Link Wired/Wireless Router Rev Ax with firmware and earlier allows remote attackers to execute arbitrary commands via a GetDeviceSettings action to the HNAP interface","CWE-77","Yes","0.95","","claude_response_20240721_202615.json","Yes","0.95","","gemini_response_20240721_202624.json"
"CVE-2014-5470","Actual Analyzer through allows code execution via shell metacharacters because untrusted input is used for part of the input data passed to an eval operation","CWE-77","Yes","0.95","","claude_response_20240721_202615.json","Yes","0.95","","gemini_response_20240721_202624.json"
"CVE-2023-52814","In the Linux kernel the following vulnerability has been resolved drm/amdgpu Fix potential null pointer derefernce The amdgpu_ras_get_context may return NULL if device not support ras feature so add check before using","CWE-476","Yes","0.95","","claude_response_20240721_202632.json","Yes","0.95","","gemini_response_20240721_202638.json"
"CVE-2023-49330","Zoho ManageEngine ADAudit Plus versions below allows SQL Injection while getting aggregate report data","CWE-89","Yes","0.95","","claude_response_20240721_202651.json","Yes","0.95","","gemini_response_20240721_202655.json"
"CVE-2023-49334","Zoho ManageEngine ADAudit Plus versions below allows SQL Injection while exporting a full summary report","CWE-89","Yes","0.95","","claude_response_20240721_202651.json","Yes","0.95","","gemini_response_20240721_202655.json"
"CVE-2023-34362","In Progress MOVEit Transfer before and a SQL injection vulnerability has been found in the MOVEit Transfer web application that could allow an unauthenticated attacker to gain access to MOVEit Transfer's database Depending on the database engine being used MySQL Microsoft SQL Server or Azure SQL an attacker may be able to infer information about the structure and contents of the database and execute SQL statements that alter or delete database elements NOTE this is exploited in the wild in May and June exploitation of unpatched systems can occur via HTTP or HTTPS All versions e.g and before the five explicitly mentioned versions are affected including older unsupported versions","CWE-89","Yes","0.95","","claude_response_20240721_202651.json","Yes","0.95","","gemini_response_20240721_202655.json"
"CVE-2023-24229","DrayTek allows an authenticated attacker with network access to the web management interface to inject operating system commands via the mainfunction.cgi parameter parameter NOTE This vulnerability only affects products that are no longer supported by the maintainer","CWE-78","Yes","0.95","","claude_response_20240721_202716.json","Yes","0.95","CWE-78 (OS Command Injection) accurately reflects the vulnerability described. The attacker can inject commands via a parameter.","gemini_response_20240721_202722.json"
"CVE-2023-37539","The Domino Catalog template is susceptible to a Stored Cross-Site Scripting XSS vulnerability An attacker with the ability to edit documents in the catalog application/database created from this template can embed a cross site scripting attack The attack would be activated by an end user clicking it","CWE-79","Yes","0.95","","claude_response_20240721_202716.json","Yes","0.95","CWE-79 (Cross-site Scripting) is a clear match. The description explicitly mentions a stored XSS vulnerability.","gemini_response_20240721_202722.json"
"CVE-2024-32405","Cross Site Scripting vulnerability in inducer relate before allows a remote attacker to escalate privileges via a crafted payload to the Answer field of InlineMultiQuestion parameter on Exam function","CWE-79","Yes","0.95","","claude_response_20240721_202739.json","Yes","0.95","","gemini_response_20240721_202743.json"
"CVE-2024-32744","A cross-site scripting XSS vulnerability in the Settings section of WonderCMS allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the PAGE KEYWORDS parameter under the CURRENT PAGE module","CWE-79","Yes","0.95","","claude_response_20240721_202739.json","Yes","0.95","","gemini_response_20240721_202743.json"
"CVE-2024-32333","TOTOLINK contains a Store Cross-site scripting XSS vulnerability in MAC Filtering under the Firewall Page","CWE-79","Yes","0.95","","claude_response_20240721_202739.json","Yes","0.95","","gemini_response_20240721_202743.json"
"CVE-2024-32369","SQL Injection vulnerability in HSC Cybersecurity HC Mailinspector through allows a remote attacker to obtain sensitive information via a crafted payload to the start and limit parameter in the mliWhiteList.php component","CWE-89","Yes","0.95","","claude_response_20240721_202739.json","Yes","0.95","","gemini_response_20240721_202743.json"
"CVE-2024-32929","In gpu_slc_get_region of pixel_gpu_slc.c there is a possible EoP due to a use after free This could lead to local escalation of privilege with no additional execution privileges needed User interaction is not needed for exploitation","CWE-416","Yes","0.95","","claude_response_20240721_202739.json","Yes","0.95","","gemini_response_20240721_202743.json"
"CVE-2024-32493","An issue was discovered in Znuny LTS through and Znuny through where a logged-in agent is able to inject SQL in the draft form ID parameter of an AJAX request","CWE-89","Yes","0.95","","claude_response_20240721_202739.json","Yes","0.95","","gemini_response_20240721_202743.json"
"CVE-2024-1219","The Easy Social Feed WordPress plugin before does not validate and escape some of its shortcode attributes before outputting them back in the page which could allow users with a role as low as contributor to perform Stored Cross-Site Scripting attacks which could be used against high privilege users such as admin","CWE-79","Yes","0.95","","claude_response_20240721_202735.json","Yes","0.95","","gemini_response_20240721_202741.json"
"CVE-2024-1673","Use after free in Accessibility in Google Chrome prior to allowed a remote attacker who had compromised the renderer process to potentially exploit heap corruption via specific UI gestures Chromium security severity Medium","CWE-416","Yes","0.95","","claude_response_20240721_202735.json","Yes","0.95","","gemini_response_20240721_202741.json"
"CVE-2024-1743","The WooCommerce Customers Manager WordPress plugin before does not sanitise and escape various parameters before outputting them back in pages and attributes leading to a Reflected Cross-Site Scripting which could be used against high privilege users such as admin","CWE-79","Yes","0.95","","claude_response_20240721_202735.json","Yes","0.95","","gemini_response_20240721_202741.json"
"CVE-2023-45360","An issue was discovered in MediaWiki before through before and before There is XSS in youhavenewmessagesmanyusers and youhavenewmessages messages This is related to MediaWiki:Youhavenewmessagesfromusers","CWE-79","Yes","0.95","","claude_response_20240721_202727.json","Yes","0.95","The description clearly indicates a Cross-Site Scripting (XSS) vulnerability, making CWE-79 (Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')) the most appropriate choice.","gemini_response_20240721_202734.json"
"CVE-2023-46691","Use after free in Intel(R Power Gadget software for Windows all versions may allow an authenticated user to potentially enable escalation of privilege via local access","CWE-416","Yes","0.95","","claude_response_20240721_202727.json","Yes","0.95","The description explicitly states ""Use after free"", making CWE-416 (Use After Free) the most accurate CWE ID.","gemini_response_20240721_202734.json"
"CVE-2024-32290","Tenda firmware has a stack overflow vulnerability via the page parameter in the fromAddressNat function","CWE-121","Yes","0.95","","claude_response_20240721_202751.json","Yes","0.95","","gemini_response_20240721_202755.json"
"CVE-2024-32326","TOTOLINK contains a Cross-site scripting XSS vulnerability through the key parameter in the setWiFiExtenderConfig function","CWE-79","Yes","0.95","","claude_response_20240721_202751.json","Yes","0.95","","gemini_response_20240721_202755.json"
"CVE-2024-32291","Tenda firmware has a stack overflow vulnerability via the page parameter in the fromNatlimit function","CWE-121","Yes","0.95","","claude_response_20240721_202751.json","Yes","0.95","","gemini_response_20240721_202755.json"
"CVE-2024-32638","Inconsistent Interpretation of HTTP Requests HTTP Request Smuggling vulnerability in Apache APISIX when using forward-auth plugin.This issue affects Apache APISIX from Users are recommended to upgrade to version or higher which fixes the issue","CWE-444","Yes","0.95","","claude_response_20240721_202751.json","Yes","0.95","","gemini_response_20240721_202755.json"
"CVE-2024-32286","Tenda firmware has a stack overflow vulnerability located via the page parameter in the fromVirtualSer function","CWE-121","Yes","0.95","","claude_response_20240721_202751.json","Yes","0.95","","gemini_response_20240721_202755.json"
"CVE-2024-32344","A cross-site scripting XSS vulnerability in the Settings menu of CMSimple allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the Edit parameter under the Language section","CWE-79","Yes","0.95","","claude_response_20240721_202751.json","Yes","0.95","","gemini_response_20240721_202755.json"
"CVE-2024-32281","Tenda firmware contains a command injection vulnerablility in formexeCommand function via the cmdinput parameter","CWE-77","Yes","0.95","","claude_response_20240721_202749.json","Yes","0.95","","gemini_response_20240721_202757.json"
"CVE-2024-32288","Tenda firmware has a stack overflow vulnerability located via the page parameter in the fromwebExcptypemanFilter function","CWE-121","Yes","0.95","","claude_response_20240721_202749.json","Yes","0.95","","gemini_response_20240721_202757.json"
"CVE-2024-32161","jizhiCMS suffers from a File upload vulnerability","CWE-434","Yes","0.95","","claude_response_20240721_202749.json","Yes","0.95","","gemini_response_20240721_202757.json"
"CVE-2024-32282","Tenda firmware contains a command injection vulnerablility in the formexeCommand function via the cmdinput parameter","CWE-77","Yes","0.95","","claude_response_20240721_202754.json","Yes","0.95","","gemini_response_20240721_202800.json"
"CVE-2024-32738","A sql injection vulnerability exists in CyberPower PowerPanel Enterprise prior to An unauthenticated remote attacker can leak sensitive information via the query_ptask_lean function within MCUDBHelper","CWE-89","Yes","0.95","","claude_response_20240721_202754.json","Yes","0.95","","gemini_response_20240721_202800.json"
"CVE-2024-32315","Tenda firmware has a stack overflow vulnerability via the adslPwd parameter in the formWanParameterSetting function","CWE-121","Yes","0.95","","claude_response_20240721_202754.json","Yes","0.95","","gemini_response_20240721_202800.json"
"CVE-2024-32674","Heateor Social Login WordPress prior to contains a cross-site scripting vulnerability If this vulnerability is exploited an arbitrary script may be executed on the web browser of the user who accessed the website using the product","CWE-79","Yes","0.95","","claude_response_20240721_202754.json","Yes","0.95","","gemini_response_20240721_202800.json"
"CVE-2024-32335","TOTOLINK contains a Store Cross-site scripting XSS vulnerability in Access Control under the Wireless Page","CWE-79","Yes","0.95","","claude_response_20240721_202754.json","Yes","0.95","","gemini_response_20240721_202800.json"
"CVE-2024-32312","Tenda firmware has a stack overflow vulnerability located in the adslPwd parameter of the formWanParameterSetting function","CWE-121","Yes","0.95","","claude_response_20240721_202754.json","Yes","0.95","","gemini_response_20240721_202800.json"
"CVE-2024-32313","Tenda firmware has a stack overflow vulnerability located via the adslPwd parameter of the formWanParameterSetting function","CWE-121","Yes","0.95","","claude_response_20240721_202808.json","Yes","0.95","","gemini_response_20240721_202813.json"
"CVE-2024-32342","A cross-site scripting XSS vulnerability in the Create Page of Boid CMS allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the Permalink parameter","CWE-79","Yes","0.95","","claude_response_20240721_202808.json","Yes","0.95","","gemini_response_20240721_202813.json"
"CVE-2024-35551","idccms was discovered to contain a Cross-Site Request Forgery CSRF via the component admin/infoWeb_deal.php?mudi=add","CWE-352","Yes","0.95","","claude_response_20240721_202808.json","Yes","0.95","","gemini_response_20240721_202813.json"
"CVE-2024-35352","A vulnerability has been discovered in Dino Physics School Assistant version This vulnerability impacts unidentified code within the file classes/Users.php?f=save Manipulating the parameter middlename results in cross-site scripting","CWE-79","Yes","0.95","","claude_response_20240721_202808.json","Yes","0.95","","gemini_response_20240721_202813.json"
"CVE-2024-35056","NASA AIT-Core was discovered to contain multiple SQL injection vulnerabilities via the query_packets and insert functions","CWE-89","Yes","0.95","","claude_response_20240721_202808.json","Yes","0.95","","gemini_response_20240721_202813.json"
"CVE-2024-35350","A vulnerability has been discovered in Dino Physics School Assistant version The vulnerability impacts an unidentified code within the file admin/?page=borrow/view_borrow Manipulating the argument id can result in SQL injection","CWE-89","Yes","0.95","","claude_response_20240721_202808.json","Yes","0.95","","gemini_response_20240721_202813.json"
"CVE-2024-32327","TOTOLINK contains a Store Cross-site scripting XSS vulnerability in Port Forwarding under the Firewall Page","CWE-79","Yes","0.95","","claude_response_20240721_202805.json","Yes","0.95","","gemini_response_20240721_202811.json"
"CVE-2024-32343","A cross-site scripting XSS vulnerability in the Create Page of Boid CMS allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the Content parameter","CWE-79","Yes","0.95","","claude_response_20240721_202805.json","Yes","0.95","","gemini_response_20240721_202811.json"
"CVE-2024-32745","A cross-site scripting XSS vulnerability in the Settings section of WonderCMS allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the PAGE DESCRIPTION parameter under the CURRENT PAGE module","CWE-79","Yes","0.95","","claude_response_20240721_202805.json","Yes","0.95","","gemini_response_20240721_202811.json"
"CVE-2024-32337","A cross-site scripting XSS vulnerability in the Settings section of WonderCMS allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the ADMIN LOGIN URL parameter under the Security module","CWE-79","Yes","0.95","","claude_response_20240721_202805.json","Yes","0.95","","gemini_response_20240721_202811.json"
"CVE-2024-32302","Tenda firmware has a stack overflow vulnerability via the PPW parameter in the fromWizardHandle function","CWE-121","Yes","0.95","","claude_response_20240721_202806.json","Yes","0.95","","gemini_response_20240721_202813.json"
"CVE-2024-32616","Library through contains a heap-based buffer over-read in in","CWE-122","Yes","0.95","","claude_response_20240721_202806.json","Yes","0.95","","gemini_response_20240721_202813.json"
"CVE-2024-32292","Tenda firmware contains a command injection vulnerablility in the formexeCommand function via the cmdinput parameter","CWE-77","Yes","0.95","","claude_response_20240721_202804.json","Yes","0.95","","gemini_response_20240721_202812.json"
"CVE-2024-32354","TOTOLINK was discovered to contain a command injection vulnerability via the timeout parameter in the setSSServer function at cgi-bin/cstecgi.cgi","CWE-77","Yes","0.95","","claude_response_20240721_202804.json","Yes","0.95","","gemini_response_20240721_202812.json"
"CVE-2024-32353","TOTOLINK was discovered to contain a command injection vulnerability via the port parameter in the setSSServer function at cgi-bin/cstecgi.cgi","CWE-77","Yes","0.95","","claude_response_20240721_202804.json","Yes","0.95","","gemini_response_20240721_202812.json"
"CVE-2024-35559","idccms was discovered to contain a Cross-Site Request Forgery CSRF via the component admin/infoMove_deal.php?mudi=rev&nohrefStr=close","CWE-352","Yes","0.95","","claude_response_20240721_202820.json","Yes","0.95","","gemini_response_20240721_202826.json"
"CVE-2024-35511","phpgurukul Men Salon Management System is vulnerable to SQL Injection via the username parameter of msms/admin/index.php","CWE-89","Yes","0.95","","claude_response_20240721_202820.json","Yes","0.95","","gemini_response_20240721_202826.json"
"CVE-2024-35361","MTab Bookmark has an SQL injection vulnerability in LinkStore/getIcon An attacker can execute arbitrary SQL statements through this vulnerability without requiring any user rights","CWE-89","Yes","0.95","","claude_response_20240721_202820.json","Yes","0.95","","gemini_response_20240721_202826.json"
"CVE-2024-35583","A cross-site scripting XSS vulnerability in Sourcecodester Laboratory Management System allows attackers to execute arbitrary web scripts or HTML via a crafted payload injected into the Remarks input field","CWE-79","Yes","0.95","","claude_response_20240721_202822.json","Yes","0.95","","gemini_response_20240721_202827.json"
"CVE-2024-35843","In the Linux kernel the following vulnerability has been resolved iommu/vt-d Use device rbtree in iopf reporting path The existing I/O page fault handler currently locates the PCI device by calling pci_get_domain_bus_and_slot This function searches the list of all PCI devices until the desired device is found To improve lookup efficiency replace it with device_rbtree_find to search the device within the probed device rbtree The I/O page fault is initiated by the device which does not have any synchronization mechanism with the software to ensure that the device stays in the probed device tree Theoretically a device could be released by the IOMMU subsystem after device_rbtree_find and before iopf_get_dev_fault_param which would cause a use-after-free problem Add a mutex to synchronize the I/O page fault reporting path and the IOMMU release device path This lock doesn't introduce any performance overhead as the conflict between I/O page fault reporting and device releasing is very rare","CWE-416","Yes","0.95","","claude_response_20240721_202822.json","Yes","0.95","","gemini_response_20240721_202827.json"
"CVE-2024-35982","In the Linux kernel the following vulnerability has been resolved batman-adv Avoid infinite loop trying to resize local TT If the MTU of one of an attached interface becomes too small to transmit the local translation table then it must be resized to fit inside all fragments when enabled or a single packet But if the MTU becomes too low to transmit even the header the VLAN specific part then the resizing of the local TT will never succeed This can for example happen when the usable space is bytes and VLANs are on top of batman-adv In this case at least byte would be needed There will just be an endless spam of batman_adv Forced to purge local tt entries to fit new maximum fragment MTU in the log but the function will never finish Problem here is that the timeout will be halved all the time and will then stagnate at and therefore never be able to reduce the table even more There are other scenarios possible with a similar result The number of BATADV_TT_CLIENT_NOPURGE entries in the local TT can for example be too high to fit inside a packet Such a scenario can therefore happen also with only a single VLAN non-purgable addresses requiring at least bytes While this should be handled proactively when interface with too low MTU is added VLAN is added non-purgeable local mac is added MTU of an attached interface is reduced fragmentation setting gets disabled which most likely requires dropping attached interfaces not all of these scenarios can be prevented because batman-adv is onl","CWE-835","Yes","0.95","","claude_response_20240721_202822.json","Yes","0.95","","gemini_response_20240721_202827.json"
"CVE-2024-35110","A reflected XSS vulnerability has been found in YzmCMS The vulnerability exists in yzmphp/core/class/application.class.php when logged-in users access a malicious link their cookies can be captured by an attacker","CWE-79","Yes","0.95","","claude_response_20240721_202822.json","Yes","0.95","","gemini_response_20240721_202827.json"
"CVE-2024-35670","Broken Authentication vulnerability in SoftLab Integrate Google Drive.This issue affects Integrate Google Drive from n/a through","CWE-287","Yes","0.95","","claude_response_20240721_202820.json","Yes","0.95","","gemini_response_20240721_202826.json"
"CVE-2024-35388","TOTOLINK was discovered to contain a stack overflow via the password parameter in the function urldecode","CWE-121","Yes","0.95","","claude_response_20240721_202820.json","Yes","0.95","","gemini_response_20240721_202826.json"
